,rev_id,sent_text,category,sentiment
422,687694882,You can definitely enjoy better views and overall pool experience anywhere else as well.,pool,1
423,687694882,Do not expect personalised attention from the hotel staff and be ready to pay a price for food /,service,1
424,687612438,We had an amazing stay at the Marina Bay Sands!,,1
425,687612438,Although quite expensive it was well worth it!,,1
426,687612438,the most extraordinary hotel I have ever seen or stayed in!,,0
427,687612438,"the roof top areas are amazing, and its a short walk into the famous marina bay sands botanical gardens and flower dome.",others,1
428,687607496,"After staying 5 cities in Europe last month , finally great hospitality hotel.",,1
429,687607496,"From check in to check out , felt like a king.",service,1
430,687607496,Amazing room product and service quality despite high occupancy.,room,1
431,687607496,Staff service is exemplary to most of the European hotels.,service,0
432,687607496,Thanks for making us happy and taking care of us.,,1
433,687607496,,,0
434,687607496,The dinner in Spango was amazing ...,food,1
435,687559191,What you don't see is the fast food restaurants/jungle below the digital canopy!,food,0
436,687559191,The cloud dome and the surrounding gardens are impressive and a great place for some peace and quiet.,others,1
437,687559191,Worth a visit however.,,1
438,687559191,Great fun for the kids.,,1
439,687541162,"We are staying in 40th Floor, itâ€™s just amazing hotel with harbour view.",,1
440,687541162,The check in was an outstanding and rooms are very clean and comfortable.,room,1
441,687541162,We relaxed in the infinity pool in level 57 and itâ€™s a great experience.,pool,1
442,687478131,Beautiful hotel in the heart of pretty much the important things to see in Singapore.,,1
443,687478131,"Hugh mall attached, casino, the gardens are all walking distance.",others,0
444,687478131,"Food is spectacular, even if you eat at food court, which I did a lot.",food,1
445,687478131,Breakfast was good at the restaurant.,food,1
446,687478131,The pool is breathtaking.,pool,1
447,687478131,This is the place to stay!,,0
448,687393857,We arrived with lost luggage (lost in Rome) and the Concierge staff put that as a priority to assist tracking down our luggage and get it to the Hotel.,service,1
449,687393857,Even the House Keeping staff assisted by providing additional toiletries which was greatly appreciated.,service,1
450,687393857,"The staff (Concierge Desk, Check In, House Keeping and the Supervisor Guest Services) were all outstanding in their care and assistance.",service,1
451,687393857,A beautiful place to stay.,,1
452,687393857,"Even during our short time of difficulty, we were treated with respect & dignity.",service,1
453,687393857,Breakfast is a feast unto itself.,food,1
454,687393857,"The staff in the restaurant were like a well oiled machine, swift and very efficient.",service,1
455,687393857,"Watching the cooks, they also took great pride in their work and the presentation of the food.",food,1
456,687393857,We loved our time here and would highly recommend the Marina Bay Sands,,1
457,687324907,We stayed at Marina Bay sands and were treated to the executive suites for 3 nights.,room,0
458,687324907,The apartment is absolutely amazing.,room,1
459,687324907,This hotel has everything you need and made out stay in singapore probably the most memorable business trip ever.,,0
460,687324907,We continue to stay at Marina Bay Sands whenever we are in singapore.,,0
461,687324907,Thoroughly recommended - thank you,,1
462,686979406,The Best Hotel ever.,,1
463,686979406,It must be 7 stars hotel.,,0
464,686979406,It have everything and the best quality and taste.,,1
465,686979406,The people working there are excellent.,,1
466,686979406,Very helpful always.,,1
467,686979406,the lighting garden!!!,others,0
468,686979406,Amazing.,,1
469,686979406,No words to describe it.,,-1
470,686977708,Breathless and stunning.,,1
471,686977708,,,0
472,686977708,This place will wow you.,,1
473,686977708,,,0
474,686977708,Views are priceless and service is impeccable.,,0
475,686977708,Bucket list experience.,,0
476,686977708,"Casino is ok but not comparable to Vegas, however the mall entering it is fun and very posh.",,1
477,686977708,Good hotel to experience.,,1
478,686882805,Our stay at the Marina Bay Sands did not disappoint!,,1
479,686882805,We had a city view room on the 45th floor.,room,0
480,686882805,The room view is incredible.,room,1
481,686882805,"Walk in, insert your key, the window curtains open up to a fantastic view of the water and the city.",,1
482,686882805,The rooms are VERY spacious and extremely nice.,room,1
483,686882805,All modern conveniences.,,0
484,686882805,"USB plugs for charging, multiple light switches within easy reach, and all of the other expected amenities.",,1
485,686882805,They provide 4 bottles of water per room per day which was nice.,room,1
486,686882805,"The bathroom is great with a large, walk-in shower and plenty of great lighting.",room,1
487,686882805,The pool is just as incredible as one would expect.,pool,0
488,686882805,"Each guest needs to carry their key card with them at all times to have access to the elevators, pool, and observation deck.",pool,0
489,686882805,Definitely recommend.,,1
490,686811142,"Incredible location, building and activities available.",,1
491,686811142,Pleasant and efficient check in/out even with seeming high volume.,service,1
492,686811142,Views from both the room and the pool deck are amazing.,room,1
493,686811142,Staff was attentive and willingly accommodating.,service,1
494,686811142,,,0
495,686811142,"Glad we spent the night for the experience and the access to all it has to offer, but a bit pricey for our liking for an extended stay.",experience,1
496,686763158,This is absolutely the best choice for everyone in Singapore.,,1
497,686763158,You can do so much inside this property.,,0
498,686763158,"You have the mall, which is the biggest and the nicest in Singapore.",,1
499,686763158,"Plus, the gardens are just behind the hotel, the infamous infinity pool and the science museum which is filled with so many nice exhibitions and galleries.",others,1
500,686763158,"In addition, the theater is also adjacent to the hotel which is usually home to a lot of great shows.",others,1
501,686763158,"  This is the second stay for me in MBS and this time, I got a family room which was just PERFECT.",room,1
502,686763158,We all loved it.,,1
503,686763158,The staff and service of the hotel are just amazing.,service,1
504,686763158,I really loved it and will always stay here when I go to Singapore.,,1
505,686729586,A fantastic hotel and great design very easy to get too and from.,,1
506,686729586,Friendly staff and service.,service,1
507,686729586,Fantastic views from rooftop pool and platform.,pool,1
508,686729586,Well worth visiting.,,1
509,686729586,Overlooks the marina which is very clean and family friendly.,others,1
510,686729586,A truly wonderful place.,,1
511,686644334,This hotel has everything a traveller could want .... and more.,,1
512,686644334,Service as you would expect is great.,service,1
513,686644334,I found the sky bar outrageously expensive and somewhat pretentious.,food,-1
514,686644334,That said itâ€™s still a really great place,,1
515,686615837,->Area and Surroundings: There is not much to be said about this Hotel.,,0
516,686615837,The side of the facility is magnanimous and its dream for many to be living here.,,1
517,686615837,For many itâ€™s also a tourist spot even if they are not the hotel guest.,,0
518,686615837,For me living in this property was ticking off the buckle list.,,0
519,686615837,,,0
520,686615837,"The hotel reception was very inviting and they were quick to check us in in spite of a long queue, the staff is really well trained to cater to high volumes.",service,1
521,686615837,"A hotel guest is having a check-in zone depending on the room category, for us it was Tower 3.",room,0
522,686615837,,,0
523,686615837,->Room: We opted for a Premier King Sky view.,room,0
524,686615837,The room was very well laid out with all things placed to comfort.,room,1
525,686615837,The room was really very huge.,room,1
526,686615837,"In spite of a normal room category, the size was like a Junior Suite Room.",room,-1
527,686615837,The view from room window,room,0
528,686612178,We enjoyed our overnight stay in this hotel.,,1
529,686612178,We were even upgraded to 26th flr.,room,0
530,686612178,,,0
531,686612178,Mr. Lee Yew Kee the Captain of Transportation is very helpful in arranging for our itinerary in the remaining hours of our stay in Singapore.,service,1
532,686612178,He has good practical suggestions.,,1
533,686612178,We will soon stay here in our next visit.,,1
534,686516212,This was the highlight of our trip to Singapore in the Fall of 2018!,,1
535,686516212,The hotel is gorgeous.,,1
536,686516212,,,0
537,686516212,"At the top, which is in the shape of a ship, there is an infinity pool that is an amazing sight.",pool,1
538,686516212,,,0
539,686516212,The restaurant there is excellent!,food,1
540,686516212,,,0
541,686516212,"If you go at ngiht, there is a light show in the bay that was spectacular.",,1
542,686516212,,,0
543,686516212,"Since the weather is hot, the things to see are at night.",,0
544,686516212,,,0
545,686516212,Nearly all the buildings nearby participate in a show of lights.,,0
546,686516212,,,0
547,686516212,Unforgettable!,,1
548,686364665,This is a great hotel if you're in Singapore for tourism.,,1
549,686364665,"It is very fancy, with all the amenities you could think of.",others,1
550,686364665,Reasonably sized rooms.,room,0
551,686364665,Great breakfast.,food,1
552,686364665,Conveniently located.,,0
553,686364665,"However, don't count on sleeping here: The hotel is NOISY, mostly because it's right next to a major road.",,-1
554,686364665,"We slept at a low floor, but talking to other guests I know that the noise is a serious problem at the higher floors as well.",room,-1
555,686364665,"  Call me old fashioned, but I believe the first priority of a hotel is a good night's sleep.",,1
556,686363296,"Special thanks to check-in staff - Leila, arrange us a complimentary birthday macaroon.",service,1
557,686363296,with also Concierge team to collect my pie ordering from outside hotel.,,0
558,686363296,Room arrangement staff - Yuan Jian detailed to prepare much enough bottled water in room for us.,room,0
559,686363296,"  Nice and comfortable hotel, the room view really nice with Garden bay the bay.",room,1
560,686363296,There's a free mini cone ice-cream while our check-in.,service,0
561,686363296,"Infinity pool pls go early morning, we went there at 6am, its almost full of guest ""check-in"" photo at there.",pool,1
562,686363296,Location connect with MTR - Bayfront station.,,0
563,686363296,easy and convenience.,,1
564,686363296,Definitely will come back again.,,1
565,686324878,best hotel in Singapore.. mind blowing infinity pool.. u get to see entire city's panoramic view.. dine in options also available... fountain show daily at 7/8/9 pm.,others,1
566,686324878,underground MTR station..,,0
567,686324878,Shopping mall connected to hotel.. underground way to gardens by the bay..,others,0
568,686324878,About the room... spacious..clean.indian breakfast buffet also available overall nice experience..will surely recommend to friends and family,experience,1
569,686264672,"Free bus tour from Changi terminal one,get there early and book your seat tour fills up quick there are 3 tours during the day,visit Marina bay and Singapore city two stops",others,1
570,686264672,so you can get out and take photos.,,0
571,686264672,The last tour from Changi visits gardens by the bay late afternoon early evening good photo opportunity when the gardens lights are on..,others,1
572,686260897,A very large Hotel with great view from room and swimming pool.,room,1
573,686260897,Good cleanliness and luxury facilities area.,service,1
574,686260897,Overall is good but just wait too long upon check in time.,service,-1
575,686260897,Recommend for couple who like to spend your time at the Hotel.,,1
576,686257603,"It is always another happy stay at Marina Bay Sands, our 4th, including first right during inaugural of hotel a decade back.",,1
577,686257603,"The luxury of rooftop pool with mind blowing views, excellent service of cocktails and hot snacks steals thunder for every stay.",pool,1
578,686257603,"The breakfast as always, a very large spread, everyone prefers the main restaurant, hence bit of queuing though.",food,1
579,686257603,"Shopping and casino right in the vicinity, keeps you busy and happy.",others,1
580,686257603,"Tariffs are becoming steeper year by year though, yet if you can afford it, donâ€™t miss staying here, as it is worth many more times .",,1
581,686239414,This is a must try hotel when in Singapore.,,0
582,686239414,"The views are incredible, the pool amazing, and the staff helpful, attentive, and genuine.",pool,1
583,686239414,The service was personalized.,service,1
584,686239414,"As many nice hotels that Singapore has, we will definitely stay here again the next time.",,1
585,686239258,Recently my wife and I attended a Dance / Ballet & Choir Performance at the Sands Theatre at Marina Bay Sands.,others,0
586,686239258,"This theatre, to our surprise, was in the basement level of the Marina Bays Sands building opposite the hotel proper.",,1
587,686239258,,,0
588,686239258,"It is a huge, swanky and glitzy place with big names occupying many of the lots.",,1
589,686239258,Top designer labels were there.,,1
590,686239258,"There were also, we noticed, a number of restaurants of some famous, celebrity chefs from the US, Australia and France.",food,1
591,686239258,,,0
592,686239258,The Sands Theatre itself was quite a reasonable one but not as good and comfortable as the one at the ' Durian ' in Singapore.,,1
593,686239258,The theatre was three quarters full that night.,,0
594,686239258,We were there on time but were regularly inconvenienced by patrons who arrived late.,,0
595,686239258,We had to keep getting up for the patrons to walk through to,,0
596,686234024,"Apart from being an architectural highlight and the simply overwhelmingly beautiful infinity pool in the rooftop, this hotel lives definitely up to its 5 star decoration.",pool,1
597,686234024,Staff is super friendly and perfectly organized.,service,1
598,686234024,"All seems like a clockwork, the cuisine is wonderful.",food,1
599,686234024,I definitely recommend breakfast here.,food,1
600,686234024,"If you want a view, choose Spago, if you want great variety go to Rise.",food,1
601,686234024,"Rooms are spacious, clean of course and decently decorated.",room,1
602,686234024,They even make a new towel animal everyday for you!,service,1
603,686234024,The view is absolutely grand and you couldn't be more perfectly located for public transportation and getting around.,,-1
604,686229342,This hotel is simply fabulous!,,1
605,686229342,great rooms with unique amenities such as a phone beside the toilet.,room,1
606,686229342,The hotel has great shoos as well as fantastic service.,service,1
607,686229342,,,0
608,686229342,The best are the mall connected nearby as well as a casino.,others,1
609,686229342,The mall fast food eatery was the best food ever had!,food,1
610,686229342,Of course the MBS is also known for its roof pool which is simply stunning!,pool,1
611,686229342,Not a cheap hotel but still good value for the service and amenities.,service,1
612,686219729,I was really mesmerized by the view.,,0
613,686219729,"Although I'm not a big fan of walking, the walk was all worth it.",,-1
614,686219729,I would want to go back.,,1
615,686219729,,,0
616,686219729,I also love the food choices available and the ice cream of course!,food,1
617,686219729,I would just like to suggest an all around shuttle because I think the elderly needs it.,,1
618,686219729,"All in all, it was a fun experience!",experience,1
619,686176040,"Only plus : Infrastructure, view , infinity pool .",pool,0
620,686176040,"Rest everything : Strictly average Average room , no late check out requested, instead we were told if we check out even a minute after 11 then we still be charged for half day.",room,-1
621,686176040,,,0
622,686176040,Vegetarians food at buffet breakfast is what we strictly disliked.,food,-1
623,686176040,"No taste at all, neither anyone asked us if we would need something else.",food,-1
624,686176040,,,0
625,686176040,"I would suggest Donot stay , just pay for the day trip there , that's enough.",,-1
626,686176040,"For the price we paid, we found nothing extraordinary",,0
627,686117175,I visited the Marina Bay Sands in our way to Bali.,,0
628,686117175,I really like the hotel finally a 5 star one!,,1
629,686117175,The beds and pillows were great same as the view from our room.,room,1
630,686117175,The Pool is amazing!,pool,1
631,686117175,I will definitely stay in this hotel again.,,1
632,686117175,The staff was nice and humble.,service,1
633,686058022,Quite expensive but worth it!,,1
634,686058022,My family checked in for my mom's birthday and had a wonderful experience.,experience,1
635,686058022,"Our room was fantastic, so as the view of Marina Bay from our room.",room,1
636,686058022,,,0
637,686058022,"We went to the pool and to the view deck, both are spectacular.",pool,0
638,686046898,"MBS is a huge complex, above and below the surface, an architectural icon that could easily fail as a hotel by becoming impersonal, but quite the opposite is the case.",service,1
639,686046898,The establishment is immaculately maintained and run by great people.,service,1
640,686046898,We were checked in early after arriving at the hotel at a loose end at 6.30 in the morning.,,-1
641,686046898,Got a great sleep in on the comfy bed and was up by mid-afternoon to explore the city.,room,1
642,686046898,,,0
643,686046898,The food on the spectactular rooftop is amazing - we dined at both restaurants.,food,1
644,686046898,The one closest the pool  (forget the name now) was the best.,pool,1
645,686046898,"The manageress gave us individual attention, and took time out to give us tips on where to get the best street food in Singapore - not something you might expect at a 5 star hotel.",service,1
646,686046898,"She was lovely, friendly and genuine, and sent",service,1
647,685998402,My experience in the Marina Bay Sands was absolutely amazing!!!,experience,1
648,685998402,"The service was excellent and the hotel facilities such as restaurants, pools, Jacuzzi's and gym were beyond exceptional!",pool,1
649,685998402,The rooms are very clean and sophisticated.,room,1
650,685998402,I was very comfortable throughout my entire stay.,,1
651,685998402,It is by far the best hotel i have stayed in!,,1
652,685942965,Our stay at Marina Bay Sands was everything we thought it would be.,,0
653,685942965,I booked for one night in a superior L40+ city view which ended up to be exactly what I paid for.,room,1
654,685942965,"The room was very large, clean and had a cracking view overlooking the city.",room,1
655,685942965,Staff are very friendly and one indvidual had gone the extra mile to give us early check-in and early access to the pool.,pool,1
656,685942965,The infinity pool was the highlight for me especially considering the good weather we had.,pool,1
657,685942965,There are countless things to do within the hotel and within the shopping centre.,others,0
658,685942965,The only downside would be that as I only booked for one night it's hard to cram all the things in that Marina Bay Sands has to offer.,,-1
659,685942965,Â    A very enjoyable stay!,,1
660,685894399,From spying the hotel from the drive from the airport it takes your breath away.,,0
661,685894399,"The staff from the door men, to the room porters , check in and waiters were second to none, all helpful and so welcoming .",service,1
662,685894399,Our hotel room was on 47th floor overlooking the bay and what a stunning view everything about this hotel was top class.,room,1
663,685894399,"The infinity pool was surreal overlooking Singapore and an experience you will never forget, well done Singapore you were a beautiful city to visit â¤ï¸â¤ï¸",pool,1
664,685832675,Ce La Vi Lounge has the best view of Marina Bay Hotel both front and back!!!,food,1
665,685832675,You can spend the same amount of money to go to the observation deck but no food and bev this is the better deal!,food,1
666,685832675,It's $22 per person then the money goes toward your food bill.,food,0
667,685832675,The menu is pricey but you are paying for that spectacular view.,food,1
668,685832675,"BJ was a very sweet and friendly server, he helped us with getting around the City!!!",service,1
669,685832675,Thank you to BJ at Ce La Vi and I would recommend this place to others!,service,1
670,685832675,"There were many families with children, great for all ages!!!",,1
671,685832675,DON'T miss this restaurant during your stay in Singapore!!!,,1
672,685727770,Unforgettable experience in the sense of crowded reception but fast and great polite service given by the hotel staffs.,service,1
673,685727770,We will shocked with wonderful room view and spacious room but swimming pool,room,1
674,685727770,always crowded,,0
675,685664410,The main USP of the hotel is the infinity pool and staying at the hotel to enjoy same was quiet worth it.,pool,1
676,685664410,,,0
677,685664410,Interaction with hotel staff during booking and while at hotel was quiet nice.,service,1
678,685664410,,,0
679,685664410,After reading number of reviews it's better to book club class room or higher as you avoid train station like rush at front desk as there is separate check-in for club class and higher room and it was quiet smooth.,room,1
680,685664410,It also give access to club 55 where u can have evening tea (2-4) and evening drinks(5-7) with marvelous view.,food,1
681,685664410,"Even though check-in time is 1500, they do allow u to use the pool and club 55 before that.",service,1
682,685664410,Club room was quiet spacious and as expected had a marvelous view.,room,1
683,685664410,Watched the light and sound show from room itself and my kids enjoyed it.,room,1
684,685664410,Best time to visit the pool is in the,pool,0
685,685607122,"As a flagship hotel of Singapore, located at the golden location, marina bay.",,1
686,685607122,This hotel is a must for us.,,0
687,685607122,"However, I think the hotel was too crowded, too busy, too business-wise for us.",,0
688,685607122,"As a family of 4 travelling just for fun, it didnâ€™t feel right.",,1
689,685607122,The lobby feels like a train station or airport.,others,1
690,685607122,Lucky us we booked the club room so we had a fast-track check in.,room,1
691,685607122,The shopping mall is good offering many restaurants and shops.,others,1
692,685607122,"The infinity pool, observation deck, roof top bar were too busy at all time.",pool,1
693,685607122,"We went there early morning (7 am) hoping to see no one in the pool but no, there were hundreds of them already everywhere.",pool,-1
694,685607122,The evening canapÃ© at club 55 is one of the best Iâ€™ve ever had.,food,1
695,685607122,They offer bigger-than-normal-canapÃ© portion compared to other hotels with wide selection of,food,1
696,685573419,We stayed 3 nights at the Marina Bay Sands before taking our cruise to Hong Kong.,,0
697,685573419,We booked a Sands Suite and we were located on the 40th floor in tower 2 overlooking Gardens by the bay!,room,0
698,685573419,"The suite, the staff, the service were full 5 star!",service,1
699,685573419,"Breakfast at the Club was fantastic and the roof pool is so amazing, what a view!!!",pool,1
700,685573419,This was our top hotel so far and weâ€™ve been to many 5 star hotels across this great planet of ours.,,1
701,685504378,"The best destination spot for a holiday , let it be family visit or any other type of visit .",,1
702,685504378,"3 towers ,casino & infinity pool just awesome.",pool,1
703,685504378,,,0
704,685504378,Singapore trip without visiting Marina is waste.,experience,1
705,685504378,Electrifying atmosphere of infinity pool is lifetime experience.,pool,1
706,685504378,JUST VISIT TO BELEIVE.,experience,1
707,685489739,We stayed a night at the MBS because the infinity pool was on my bucket list.,pool,0
708,685489739,It sure did not disappoint!,pool,1
709,685489739,"Although there were quite a few other people enjoying the facilities as well, the pool did live up to the hype.",pool,1
710,685489739,"As for the hotel itself, albeit MBS is not considered the best hotel in Singapore by locals, we thoroughly enjoyed our spacious, comfortable and clean room from which we could see the light show at the Gardens by the Bay.",room,1
711,685489739,"To be honest though, the main reasons to stay here are the pool, the view and the wow-factor, not the rooms.",pool,1
712,685489739,"In any case, the staff was very accomodating.",service,1
713,685489739,"Had to manually reconnect to the wifi several times, which was annoying.",others,-1
714,685357263,What an awesome venue.,experience,1
715,685357263,The views are spectacular and the restaurants delicious.,food,1
716,685357263,The infinity pool is amazing.,food,1
717,685357263,Venture across the bay to view the hotel and lights show.,others,0
718,685357263,Itâ€™s something to behold.,,1
719,685357263,I ordered room service a few times and while it generally took about 30 minutes to arrive it was delicious and the service was impeccable.,service,1
720,685314988,If in Singapore highly recommend even just one night here.,experience,1
721,685314988,It is spectacular & well worth the money.,experience,1
722,685314988,We stayed on the city side on a higher level and loved it.,room,1
723,685314988,The infinity pool is well worth the money for the stay.,pool,1
724,685314988,A must if in Singapore!,experience,1
725,685298513,"PRO: This building has become an icon of the Singapore skyline, and it is an architectural marvel.  ",,1
726,685298513,All that does not matter match when you are in the hotel.,,0
727,685298513,,,0
728,685298513,"If you like the bustling casino-like atmosphere, then this hotel may be for you.",others,1
729,685298513,,,0
730,685298513,"The service we experienced was excellent, both at the check in and at the bars/restaurants.",service,1
731,685298513,CON:  Rooms are small and not particularly luxurious by Singapore standards.,room,-1
732,685298513,,,0
733,685298513,There are so many nicer hotels in Singapore.,,0
734,685298513,,,0
735,685298513,The roof deck and swimming pool are a zoo.,pool,-1
736,685298513,,,0
737,685298513,There are tons of people all the time and it feels like you are swimming in someone else's bathwater.,pool,-1
738,685298513,"  My suggestion is to visit the hotel and have dinner or drinks there, but stay at a nicer property like the Four Seasons, the Mandarin Oriental, or the Ritz.  ",food,1
739,685298513,At least if you prefer,,0
740,685252075,We booked 2 nights just before leaving Singapore.,,0
741,685252075,Paid the price of a luxury hotel ($650/night !) while it is definitely not a luxury hotel.,experience,-1
742,685252075,You mainly pay for the poolâ€¦ Not that we regret it: it was one of those experiences you have to do once in your lifetime !,pool,1
743,685252075,We were lucky to find a not so crowded pool on a very nice sunny day.,pool,1
744,685252075,"  Our room made us feel like we were in Las Vegas: marble, double doors for the bathroom, lots of space and great views.",room,1
745,685252075,Staff from Club 55 was very friendly and useful.,service,1
746,685252075,The armchairs in our room and at Club 55 could be replaced (very old and especially uncomfortable).,room,-1
747,685252075,,,0
748,685252075,Beware: pillows are comfy but bed is very hard.,room,-1
749,685228332,A laser show which is a must see at 2100 HRS from the Marina Bay Sands Shopping Arcade (entrance is from near the Marina Casino).,others,0
750,685228332,It is a 15 minutes long show.,,0
751,685228332,Try to reach there by 2045 HRS and grab a seat.,,0
752,685228332,You can go early as well and do some window shopping / shopping as there are wonderful brands and showrooms there.,others,1
753,685056090,This was the perfect start to our holiday.,experience,1
754,685056090,The hotel itself is spectacular and our room had a beautiful view of the bay and the sky park.,others,1
755,685056090,The hotel has a lot to offer if you're looking for a relaxing break.,experience,1
756,685056090,The rooftop pool is an attraction in its own right and there are great restaurants and a shopping centre attached to the hotel.,pool,1
757,685056090,It's not exactly good value for money,,0
758,685056090,but it's great for a luxurious treat.,,1
759,685012945,I have to be honest: this is not a luxury property though price per night might make you think it is.,,0
760,685012945,"So, I you expect the best service and a good value for your money, go to the Four Seasons or the St Regis.",,0
761,685012945,This is a very expensive hotel and it's not exclusive at all.,,0
762,685012945,"Maybe social media seduced you (yeah, that's how I fell for it) and you wanna try it, which is ok, but take this into consideration before booking and spending your money.",,0
763,685012945,"That being said, I don't regret at all the night I spent here.",experience,1
764,685012945,It's very easy to get here from the airport: metro takes you to the entrance in no time.,others,1
765,685012945,"Though it's always full of people everywhere, check in and check out went really fast for me.",service,1
766,685012945,The lady who helped me check in was amazing: she said a room with view was available and though,service,1
767,685012945,that,,0
768,684938637,POSITIVE,,0
769,684938637,The views and the location.,,0
770,684938637,The root-top pool.,pool,0
771,684938637,NEGATIVE,,-1
772,684938637,"Too crowded, feels more like a shopping centre or an airport rather than a hotel.",experience,-1
773,684938637,They should restrict most of the areas to guests only.,,0
774,684938637,"If you pay a premium to stay in a luxury hotel, you expect there to be less people.",experience,-1
775,684938637,,,0
776,684938637,"Too many restrictions, even for guests (can't use pool after check-out)",service,-1
777,684938637,"The pool itself is very crowded, not very well looked-after, no clear separation from the kids area.",pool,-1
778,684938637,It's a mess.,,-1
779,684938637,,,0
780,684938637,"Beds are rock hard and not very comfortable Rooms are quite dated, not very modern Everything is super-expensive!",room,-1
781,684938637,$$$,,0
782,684911888,"If ever in Singapore, book Marina Bay at least for 1 night...",,0
783,684911888,you wont regret it.,experience,1
784,684911888,It might be a bit pricey but is worth every penny.,,0
785,684911888,We stayed at Marina bay for my partner birthday and the service was incredible.,,0
786,684911888,"At the check-in my partner received a gift for his birthday at the Casino(nice touch) and we received a room with Gardens by the Bay View....OMG ,just OMG The view from our room was like a painting ,we were also able to see the lights in the Gardens from our window...incredible.",room,1
787,684911888,The infinity  pool was not that crowded and we were able to take some nice pics at the sunset.,pool,1
788,684911888,Is definitely a must...when in Singapore.,experience,1
789,684859620,We decided to finish our trip with a 3 day stopover  in Singapore and do it in style.,,0
790,684859620,We were not disappointed.,experience,1
791,684859620,If this place isnâ€™t on your bucket list it should be.,,0
792,684859620,Everything was a jaw dropping eye opener.,experience,1
793,684859620,"The rooms were phenomenal, the staff the most friendly and helpful ever.",room,1
794,684859620,,,0
795,684859620,Then thereâ€™s the place itself.,,0
796,684859620,As per the title of my review OMG!,experience,1
797,684859620,"Restaurants, bars, that 57th floor infinity pool....",pool,0
798,684859620,it goes on forever.,,0
799,684859620,Weâ€™re definitely coming back here,experience,1
800,684841783,"We stayed here at the Marina Suites on October of 2013, travelling with family and friends came to visit!",,0
801,684841783,Stayed for 3 nights 4 days Our Suite is one of only 9 suites on Tower 1 and we have our own elevator!,room,0
802,684841783,How posh is that?â€™,,0
803,684841783,"Itâ€™s armed with double doors, gym, spa, 3 viewing decks, TWG coffee and teas huge dining area and receiving area!",others,1
804,684841783,We enjoyed so much!,experience,1
805,684841783,I returned with friends in 2016 and 2017!,experience,1
806,684841783,,,0
807,684841783,Itâ€™s a Sands Life!!!,,0
808,684836979,"We booked the Marina Bay Sands for the last 2 days we were in Singapore and I must say how impressed we were with this hotel, having been to Singapore 8 months earlier and checked out what was there, shops,food court & restaurants we decided to hang the expense and stay there  this time.",service,1
809,684836979,,,0
810,684836979,Check in was a 3pm,,0
811,684836979,"but we arrived around 12 and they found us a room on the 25th floor as we had requested a room on the gardens buy the bay side, there are more expensive rooms on higher floor but this room was in our budget this time.",room,0
812,684836979,"All the staff are so professional with dealing with the guests and nothing is a problem, we were staying in tower 3 and what I liked was the security guard at the lift entrance checking room keys (stops non guests accessing the accommodation floors)",service,1
813,684836979,Our room had,,0
814,684719817,It might be a bit overpriced but it is also an experience.,experience,0
815,684719817,If you can afford it (even for a night) you should do it.,,0
816,684719817,At least because it gives you access to this massive Infinity Pool at the top which is also an experience to do once (even if it is very crowded even at 8.30AM),pool,1
817,684719817,"Room was great also, but I would have expected a little bit better for the price (like a real balcony).",room,1
818,684719817,But I have to say that bathroom was gorgeous.,room,1
819,684719817,Overall I am glad to have tried it once in my life.,experience,1
820,684707711,This hotel is located at a premium location.,,0
821,684707711,Me and my family really enjoyed there.,experience,1
822,684707711,We stayed there for two days and I must say all the services were amazing.,service,1
823,684707711,Rooms were well kept and breakfast buffet had plethora of food items.,food,1
824,684707711,Must stay hotel if you are visiting Singapore.,experience,1
825,684642836,"Arrived to the hotel early, at around 9:00, but was lucky to receive the keys anyways.",,0
826,684642836,"However, we had to pay 100 SingaporeAn dollars for an extra bed, which was a hit overpriced.",others,-1
827,684642836,Got a room at floor 41.,,0
828,684642836,The room was nice; big and pretty clean.,room,1
829,684642836,"However, you have to be careful about accidentally using it taking something that costs money.",,0
830,684642836,"When ordering food, be aware that things like ketchup costs extra money.",food,0
831,684642836,(2 Singaporean dollars for 1 small cup!!),,0
832,684642836,Learnt that from experience.,,0
833,684642836,,,0
834,684635396,Had a wonderful experience staying in this hotel.,experience,1
835,684635396,"My kids love the pool, view was awesome!",pool,1
836,684635396,"Thank you Ms Michelle Ramos, Ms Jessica Yap and Zhang Lei for making our stay very comfortable and relaxing.",service,1
837,684635396,Looking forward to our next staycation.. :),experience,1
838,684469263,"Luxury room and hotel, We choose room with balcony and face to Garden by The Bay.",room,0
839,684469263,"We can see the Night Performance of Garden The Bay from our room, with music and colorful light.",room,0
840,684469263,You can see also big cruise ship is leaning back at port.,,0
841,684469263,,,0
842,684469263,Trying also the infinty pool and take the picture with highrised building background from the pool.,pool,0
843,684469263," Going to rooftop (special for Hotel Guest only), enjoy Singapore City and enjoy the bar.",food,1
844,684469263,10 minutes walking to Garden by The Bay.,,0
845,684469263,don't missed laser light and water show in front of Marina Bay Sands Mall at 7pm or 8pm (ask concierge),others,1
846,684455189,"Situated in the Marina Bay area, a short walk from the downtown core, itâ€™s a beautiful, quiet oasis unto itself.",experience,1
847,684455189,The views are spectacular and we love the hotelâ€™s design.,experience,1
848,684455189,"The pool is beautiful, the Observation deck amazing and the service blow your mind.",pool,1
849,684455189,Staff is very kind and helpful.,service,1
850,684455189,In my opinion one of the best hotel in Singapore.,experience,1
