,rev_id,sent_text,category,sentiment
5439,653129043,and so when I checked in I had to pay $400 Singapore dollars for a deposit then was told when I checked out I will get my deposit 2 weeks later?!,service,-1
5440,653129043,They need better training of the front desk with customer service skills.,service,-1
5441,653129043,I think next time I visit,,0
5442,653127316,Place is elegant and luxurious.,,1
5443,653127316,Been here for a 1 day conference and the conference halls are quiet good with the lighting and equipments it has.,others,1
5444,653127316,at night was able to witness an awesome show of lights and fountains synchronously moving resulting to a one of a kind show.,others,1
5445,653116804,It's an icon.,,0
5446,653116804,You want to stay there.,,0
5447,653116804,"You need to stay there, so you can get an Instagram photo of you in the pool.",pool,0
5448,653116804,And that is a great reason to book a room because only hotel guests can access the pool.,pool,1
5449,653116804,"However.....this is not a 5-star hotel, despite the 5-star prices.",,0
5450,653116804,Don't expect Ritz-Carlton/,,0
5451,653116804,"Taj/Peninsula like comfort, accommodations, or service.",,1
5452,653116804,"The Marina Bay is more like a Las Vegas type ""five-star"" property.",,0
5453,653116804,"Everything was fine, but it's a gigantic place and more an impersonal mega-resort than a luxury hotel.",,-1
5454,653116804,"If you have never been to Singapore (we had not), it's almost a must.",,0
5455,653116804,"But on your second trip, book a more comfortable hotel at half the price elsewhere......assuming you were able to take that infinity pool pic the first time.",pool,0
5456,653103774,Let's be real here.,,0
5458,653103774,"If it's your first time in Singapore, there is no point in staying anywhere else because if you do you will always stare up in envy at this iconic hotel and wonder what it's like to chill out in that ridiculous infinity pool on top--which you can ONLY do if you stay at this hotel.",pool,1
5460,653103774,I booked the MBS before I booked my flight because if I couldn't stay there I wasn't going to Singapore.,,0
5462,653103774,"Very few places live up to the hype, but the top of the MBS does big time.  ",,1
5463,653103774,It was more spectacular than I imagined.,,1
5465,653103774,When we went the weather was iffy the whole time and we had more than our share of rain/thunderstorms.,,-1
5467,653103774,I was stressing that we wouldn't be able to swim but during our whole 4 day stay they only closed it once for 30 minutes due to lightning.,pool,0
5469,653103774,"Yes, this place",,0
5470,653079408,The structure itself is amazing with the 3 towers capped off with a huge infinity pool.,,1
5471,653079408,There are gardens near here that are absolutely amazing.,others,1
5472,653079408,The inside of the lobby was massive with several eating areas.,food,0
5473,653079408,The food was rather expensive but good.,food,1
5474,653037760,And also the most expensive!,,0
5476,653037760,"Since I was only going to stay one night, why not go all out.",,0
5478,653037760,"So, I plunked down over $500 USD for a Harbor view room on the 2nd to the top floor in the hotel.",room,0
5480,653037760,Lower floor rooms on the Gardens By the Bay side are cheaper.,room,0
5481,653037760,"Still, everyone goes for the iconic rooftop infinity pool (the highest in the world) and any stay grants you access.",pool,0
5482,653037760,"And of course you must visit the pool, but be prepared to act like a shark circling it's prey in order to get a coveted lounge chair.",pool,0
5484,653037760,We were outmaneuvered a couple of times but finally got our chairs!,pool,0
5486,653037760,Our room was absolutely amazing and HUGE!,room,1
5488,653037760,"With a seperate desk and seating area, my whole family could have lived in that room.",room,0
5490,653037760,What I liked most about the room were the floor to ceiling windows that gave us an,room,1
5491,653023268,We stayed for two days at the end of a cruise and just wish we could have stayed longer we loved it,room,1
5492,653023268,"The roof top pool is something quite special although a little cold  , the views are staggering  ",pool,1
5493,653023268,Do not miss the light show in the gardens at the rear of the hotel which you can walk to from the hotel,others,1
5494,653023268,This hotel has everything there is a shopping mall attached so you can simply walk down to the shops,others,0
5495,653023268,Do not miss this !,,0
5496,653022068,We stayed here in April 2018.,,0
5497,653022068,We were upgraded by the lovely woman on the desk as it was our anniversary.,service,1
5498,653022068,The room was spotless and absolutely gorgeous.,room,1
5499,653022068,We had the best view over Singapore and honestly could not have asked for anything more.,room,1
5500,653022068,The infinity pool and the service from the staff were also second to none!,service,1
5501,653022068,Don’t have a bad word to say about Marina Bay Sands and can’t wait to come back!!,,1
5502,652930738,We stayed at the MBS in April 2018 with my two year old daughter.,,0
5503,652930738,This was part of our trip we also stayed a few days on Sentosa Island.,,0
5504,652930738,The MBS check in procedure is a bit hectic with long queues.,service,0
5505,652930738,There wasn't really any where to so I was glad to have had our pushchair.,,0
5506,652930738,"The lobby is vast and full of people, far too busy you didn't know who were tourists and who were residents.",service,0
5507,652930738,Once checked in we made our way to our room on the 18th floor overlooking the Marina Bay Gardens which was fabulous.,room,1
5508,652930738,The room was clean and spacious and the bathroom had a separate bath and shower the bath in particular was luxuriously big.,room,1
5509,652930738,The main reason we booked to stay here one night was the pool to be brutally honest.,pool,1
5510,652930738,"It really is a fabulous pool, with fabulous views.",pool,1
5511,652930738,There were plenty of beds and,,0
5512,652811370,I don’t even know where to start.,,0
5513,652811370,As a traveller.,,0
5514,652811370,I can confirm this the best hotel I have ever stayed so far.,,1
5515,652811370,Is not because of the infinity pool.,pool,0
5516,652811370,is just because customer priority is more important,service,1
5517,652811370,I took my there for big birthday.,,0
5518,652811370,"On the day of the birthday, she has decided no go swim very early morning which quest stressful to me because I have plan for In-Room Dining for her as big surprised.",pool,1
5519,652811370,"  I rushed to their big washroom to quickly send email with subject ""urgent” to change the time of In-Room dinning because Mrs decided to swim very early on her birthday.",service,0
5521,652811370,Within 30 minutes of my email I got call that their team is by the door to deliver the surprise.,service,1
5522,652811370,They deliver all the request included extra eggs and sausage and Birthday “Moet Chandon Imperial Brut” for my,food,0
5523,652678858,"I'm really enjoy staying in Marina Bay Sands,especially front deck and concierge very helpful.",service,1
5524,652678858,"Pool are really awesome,my friends really enjoy staying in this big hotel.",,1
5525,652678858,Very near to the flyer and Marina bay Shoppes.,others,0
5526,652678858,Thanks you so much,,1
5527,652675912,The price of this hotel was well above what it should be.,,0
5528,652675912,The lobby at check in is just a massive scrum of people.,,0
5529,652675912,Everyone taking photos.,,0
5530,652675912,Check in took almost 30 mins.,service,-1
5531,652675912,"Our room had the most spectacular views it has to be said, but it felt tired.",room,-1
5532,652675912,I just feel the hotel needs a makeover to bring it into the 2019 era and to match the asking price.,room,-1
5533,652675912,"But, I guess for most people it’s a chance to ‘check’ themselves in on social media and keep up with the jones’.",,0
5534,652634757,This hotel was the biggest and the most fantastic hotel I’ve ever had the pleasure of staying.,,1
5535,652634757,"Food , drink staff facilities were second to none .",service,0
5536,652634757,The infinity pool on top level absolutely unbelievable.,pool,1
5537,652634757,"Worth paying extra money to be in suite 55 area free food and drink certain times of the day was plentiful and staff were fantastic, definitely worth a visit",service,1
5538,652556545,We stayed at the Marina Bay Sands for 1 night before our cruise during the Christmas holiday.,,0
5539,652556545,The lobby holiday decor was beautiful.,others,1
5540,652556545,"Check-in was smooth, the room was very clean, comfortable, and the view was great.",service,1
5541,652556545,We at brunch at the lobby restaurant and the food was amazing.,food,1
5542,652556545,Something from every part of the world on the menu.,food,0
5543,652556545,"Overall, I just wish I had more time to spend at the Marina Bay Sands.",,1
5544,652556545,The pool view is breathtaking.,pool,1
5545,652556545,"If you're thinking about visiting this resort, go for it!",,0
5546,652556545,It's worth it.,,0
5547,652479448,Marina bay sands is famous for its sky pool,pool,0
5548,652479448,"I had an amazing stay in the hotel In the lobby entrance there is always a Lamborghini or Ferrari  and you can rent it too for few hundred dollar , their rates are more expensive compared to in France so I skipped that the room is also very luxury You need a room key to be able to access the floors of the hotel room",others,1
5549,652479448,so your privacy is very much valued in this hotel,service,1
5550,652479448,Follow me on instagram @charzmoritz for more luxury content and collaboration inquiries,,0
5551,652467457,A must in Singapore!,,0
5553,652467457,Obviously a landmark as well as a stunning architecture masterpiece.,,1
5555,652467457,The rooms are clean and well appointed.,room,1
5557,652467457,The bay side is worth price because of the view at night and day.,,1
5559,652467457,So much to do you can get lost in the hotel!,,0
5560,652467457,Plus great restaurants to chose from.,food,1
5562,652467457,Check in on line and save the line!,service,0
5563,652465900,"This is the best hotel I've ever seen, the service is at the height, quality materials in the rooms.",room,1
5564,652465900,Very cool view from the roof of the hotel.,pool,1
5566,652465900,From the height of the hotel is visible all of Singapore.,,0
5568,652464098,Awsome Infinity pool.,pool,0
5569,652464098,"It is really central, so u can get anywhere u want pretty fast.",others,1
5570,652464098,"The hotel is okay, construction and architecture is not really high quality, its more for attract tourist people.",,0
5572,652464098,But a must one!,,0
5573,652414036,"This is a 5-star hotel, but we found the property just couldn't handle crowds.",service,-1
5574,652414036,"There were multiple choke points around the property, most noticeably at the elevators, where you'd sometimes wait for multiple full elevators to go by.",others,-1
5575,652414036,"Or, wait times in general and massive cattle herding.",,-1
5576,652414036,"For the price, this was a let down.",,0
5578,652414036,"The room was fantastic, however we found little annoyances - the TV remote did not work, the window shade motor bugged out every time we activated the room power, and the mandarins they gave us has big mold spots.",room,-1
5579,652414036,"So, not perfect.  ",,0
5580,652414036,The Club 55 staff are superb - so personable.,food,1
5581,652414036,Shout out to Gina!,service,1
5582,652309880,We came here for one night and I must say it was a great disappointment for the amount of money we spent.,,-1
5584,652309880,The hotel is a great looking iconic feature of Singapore and it has the world famous rooftop infinity pool.,,1
5585,652309880,That’s where it ends.,,0
5587,652309880,1.The lobby is like a market place - noisy and crowded.,others,-1
5588,652309880,There is nowhere to sit and relax eg while waiting for someone.,,-1
5589,652309880,2.The check in and check out is atrocious- service is absolutely slow and understaffed.,service,-1
5590,652309880,For a hotel of this reputation and standard I do not expect to be standing in line to check in for over 20 minutes.,service,-1
5592,652309880,The room is a standard size hotel room and is nothing special.,room,-1
5593,652309880,For the cheapest room here we paid over £360 for 1 night!,room,0
5594,652309880,We have stayed in much better hotels in Singapore for a lot less than half that!,,0
5596,652279011,"Even though this is the biggest tourist destination in Singapore, the service level is high, the options for eating, drinking and shopping endless, and of course the rooftop pool is one the coolest in the world.",service,0
5597,652152531,Had a wonderful stopover at the Marina Bay.,,0
5598,652152531,"The room was beautiful, with an incredible view (we'd been upgraded from the ground floor, which was lovely).",room,1
5599,652152531,The staff were amazing.,service,1
5600,652152531,"The rooftop pool has a brilliant city view - it's a bit of a selfie-soup, so don't expect to actually be able to swim properly, but the view is stunning.",pool,1
5601,652152531,The poolside restaurant did amazing breakfasts and good cocktails (we didn't try any of the other food there).,food,1
5603,652152531,"Everything is ridiculously well organised and particularly liked that when you check out you can use the gym, spa and shower all day, so if you have an evening flight can leave your bags, enjoy the day then come and freshen up.",service,1
5604,652152531,Singapore in general was a bit of a surprise.,,0
5605,652152531,We saw it as a stopover and I'd always imagined it to be a bit,,0
5606,652006451,"A beautiful view from the bar and pool area with an almost 360 degree view of Singapore, the pool is for guests only.",pool,1
5607,652006451,Drinks very very expensive.,food,0
5608,652006451,There is not much shade and extremely hot and not much seating but well worth a look,pool,1
5609,652003003,I’ve been to MBS several times already but only doing the review now maybe because I get used to the hotel already but our last stay this Feb was a superb staycation.,,0
5611,652003003,"Love the grand club room, plus the high tea, the cocktails and breakfast at club 55.",food,1
5612,652003003,(Will do a separate review at club 55).,,0
5614,652003003,"The hotel as usual is crowded at the lobby, specially the check in and out counter hope they can do something about this.",service,-1
5615,652003003,Good thing club rooms can check in at VIP check in counter.,service,1
5617,652003003,Hope MBS will continue to have great service and amenities specially the infinity pool.,pool,1
5618,652003003,Will definitely visit MBS when I will be in SG again.,,0
5620,651999754,This amazing hotel is a must when visiting Singapore even if only for one night.,,1
5621,651999754,"We stayed 2 nights and enjoyed everything, especially the infinity pool on the 57th which can only be accessed by guests.",pool,1
5622,651999754,It is very busy and we were there for Chinese New Year and it was crowded.,,0
5623,651999754,Our room 805 in the 3rd Tower was large and very well appointed.,room,1
5624,651999754,"Access to the Gardens By The Bay, the shopping mall and the Art/Science Museum was easy.",others,1
5625,651999754,"Service everywhere was excellent, cheerful staff were happy to help with everything thing.",service,1
5626,651999754,"Our only disappointment was dinner at Lavo, an Italian/American themed restaurant, the service was so quick our meal was served immediately we had ordered which suggested that it was very much prepared, certainly not by a chef and it was very expensive.",food,-1
5627,651999754,We were in,,0
5628,651961529,Marina Bay sands is a luxurious mall that has cozy cafes/Restaurants to chill.,food,0
5629,651961529,"Besides that, not everything in marina bay sands is neither expensive, however there is also certain shops that sells affordable items that fullfill your own personal needs!",others,0
5630,651961529,"So don’t forget to visit MBS, Singapore!",,0
5632,651953936,"Its been a few years since my last visit at MBS, but seems like nothing has changed, it just got even better.",,1
5633,651953936,The view from our balcony is awesome facing the garden.,room,1
5634,651953936,Very comfortable beds and nice ambiance.,room,1
5635,651953936,Good food served at the casino.,food,1
5636,651953936,And of course to top it all the  jacuzzi and infinity pool.,pool,1
5638,651953936,I am definitely gonna be back.,,1
5642,651931215,"I have stayed in other hotels in Singapore  - Raffles, Hyatt and Shangri-la.",,0
5643,651931215,By far this is mt favorite.,,1
5644,651931215,"Great views, close to the gardens and best of all, the best hawkers market at the lower level - try the hand pulled noodles.",others,1
5645,651931215,"The view at the top floor is the best in the city, We dined at Ce La Vi one night - the food was great.",food,1
5646,651926516,Visited yesterday mid afternoon .,,0
5647,651926516,No question and fantastic views from the viewing platform .,,1
5648,651926516,Well worth a visit .,,1
5649,651926516,The shopping mall below has everything you could wish for .,others,1
5650,651926516,Foodhall dussapointing though .,food,-1
5651,651908431,If you want to stay in an architectural icon roughly on par with .....,,0
5652,651908431,oh i dont know.....,,0
5654,651908431,this is your place.,,0
5655,651908431,"The building, itself, has become THE symbol of Singapore.",,0
5656,651908431,Its bustling night and day and  if tranquility is what you're after this might not be the place for you.,,0
5657,651908431,"I thoroughly enjoyed our stay at Marina Bay Sands,  ",,1
5658,651908431,We had a package which allowed us private check-in.,service,0
5659,651908431,"This alone, made it worth it after a 15 or 16 hour flight. .",,0
5660,651908431,We had our choice of breakfast at 3 or 4 different places - we tried a different one every day.,food,0
5662,651908431,"We also had exclusive access to a Club room which we utilized a few times, but not every day.",food,0
5663,651908431,Our suite was nice but not luxurious.,room,1
5664,651908431,More like a business class hotel.,room,0
5666,651908431,The bathroom was VERY nice.,room,1
5668,651908431,"Big, dual sinks, enormous walk-in shower and",room,1
5669,651892257,We totally splurged to be able to say we stayed here.,,0
5670,651892257,Only one night,,0
5671,651892257,but it was amazing!!,,1
5673,651892257,Staff was Uber friendly.,service,1
5674,651892257,Room was gorgeous.,room,1
5675,651892257,We chose a view of the city and at night we watched the light show from the room.,others,0
5676,651892257,By far the best part is the infinity pool.,pool,1
5677,651892257,Hard to want to go anywhere else!,,0
5678,651892257,Food prices are high as well as wine.,food,0
5679,651892257,But we knew this was a one time deal so we indulged.,,0
5680,651892257,Our girls LOVED it.,,1
5681,651892257,Would do it all again in a heartbeat.,,0
5682,651780941,"As someone being a guest from outside, 20 dollar per person entry must be paid, which you can use for a drink.",food,0
5683,651780941,It was the most amazing view what I have seen until now.,pool,1
5684,651780941,"Nice bar, I would love to come back once.",pool,1
5685,651715072,Architecture buildings here are one of the best in Asia.,,0
5686,651715072,High end fashion brands easily found here.,others,0
5687,651715072,"You name it, they’ve got it all.",,0
5688,651715072,The staffs were very friendly.,service,1
5689,651715072,Nice place for family with teenagers getaway.,,1
5690,651715072,Love to come back here in future,,1
5691,651661952,We decided to stay in that hotel because of infinity pool.,pool,1
5692,651661952,"But the true is that is a massive hotel with to much people:( the rooms are ok, but not so special for the price.",room,-1
5693,651661952,The pool - to many people making photos.,pool,0
5694,651661952,For sure it is not a place for holiday.,,-1
5695,651661952,Just to go for swimingpool for 20 minutes and make pictures.,pool,0
5697,651661952,The hotel is also not so new.,,0
5699,651661952,But we have to be there to have our own opinion.,,0
5700,651619694,We came to Marina Bay Sands with high expectations.,,0
5701,651619694,Overall it was not a pleasant visit.,,-1
5702,651619694,Firstly the checkin was overcrowded and took 20 to get to the front of the line.,service,-1
5703,651619694,"The hotel is know for its roof top pool, unfortunately it was overcrowded with  people taking selfies.",pool,-1
5705,651619694,The water was dirty.,pool,-1
5707,651619694,The hotel seemed overcrowded with people.,,-1
5708,651619694,"The only place that was good was the room, it was a refuge from all the noise and crowds.",room,1
5709,651616556,The best Hotel in Singapour.,,1
5710,651616556,Famous for the roof-top infinity pool.,pool,0
5711,651616556,Room was super with a nice  view  of the bay,room,1
5712,651616556,Personnel is costumer oriented.,service,1
5713,651616556,A large selection of restaurant is available.,food,0
5714,651616556,Do not miss it if you are in this area.,,1
5715,651458098,"We stayed here for a couple of nights, of course to experience the luxury hotel and famous infinity pool.",,0
5716,651458098,"The hotel is stunning, the rooms are beautiful, spacious and balcony is huge.",room,1
5717,651458098,"The terrace area with bars, restaurants and the pool is amazing.",pool,1
5718,651458098,"Saying all that, we were disappointed with the lack of assistance from staff.",service,-1
5719,651458098,They are just way too busy to be of help.,service,-1
5720,651458098,We tried to get into the Ce La Vi club on the upper level and was told that tickets were sold out.,others,0
5721,651458098,The doorman was extremely rude!,service,-1
5722,651458098,We chose to go elsewhere and found out on the ground floor that tickets were being sold for the club entry!,service,0
5723,651380381,"We came, we saw we thought “ho hum”.",,0
5724,651380381,We have been in Singapore for two weeks and have looked over the bay several times thinking gotta do that.,,0
5726,651380381,Now we are here not so much.,,0
5727,651380381,If you are going to lay down $650 US for a room here be prepared for a sub standard experience.,,1
5728,651380381,Room are nice but small for the $.,room,0
5729,651380381,"Yes the pool is great and the view 5 star, its the screaming kids and parents that spoil the show.",pool,-1
5730,651380381,"And the selfie gang, don’t get me started.",,0
5731,651380381,"So if we had to do over, spend a couple of hundred less on different 5 star hotel, or if your determined to spend the $650 per night, you can rent a whole sweet at say the inter continental hotel and get the service that should come with that price point.",,0
5732,651380381,"Oh and no breakfast that’s extra, also instant coffee in the room, really folks no",room,-1
5733,651298097,right out of the plane I was supported and greeted by a hostess who drove me to the driver.,service,1
5734,651298097,the hotel is impressive i had a perfect warm and professional welcome despite the world.,service,1
5735,651298097,"My room was beautiful with a marvelous view of the bay, perfect for the sound and light show.",room,1
5736,651298097,Room service was excellent.,food,1
5737,651298097,The real plus was of course the rooftop pool!,pool,1
5739,651298097,The hotel is next to the Garden Bay Marina.,others,0
5740,651298097,The staff is very attentive and discreet.,service,1
5741,651298097,The breakfast was a full and excellent buffet.,food,1
5742,651298097,If you are going to Singapore this is the hotel not to miss and by far the best!,,1
5743,651293812,Unfortunately visited here as a multiple sight seeing tour.,,0
5745,651293812,It would have been lovely to spend some time up there,,0
5746,651293812,but as we only had half an hour allocated by the tour company and the queue for the lift back down  was 20 minutes then we only had time to take a few pictures before our decent .,,0
5747,651293812," Fabulous views, recommend you allow plenty of time and do this venue independently.",,0
5748,651266558,I was in Singapore for only 48 hours as a stopover on the way from Australia to the UK.,,0
5749,651266558,"I felt like this hotel was a must do, although mega pricey!",,0
5750,651266558,"We arrived around 10am and started to queue for check-in, it was very busy and quite slow like many of the reviews on here have said.",service,-1
5751,651266558,The staff definitely seemed aware of this though,service,0
5752,651266558,and we were taken through to the VIP check-in to speed things along.,service,0
5753,651266558,As check in isn't until 3pm we were told our room wasn't ready but we were given temporary key cards to be able to access the pool area and we told we would be emailed when our room was ready.,service,0
5754,651266558,This was fine for us as our plan was to get out ASAP to see the city.,,0
5756,651266558,There is a hop on hop off bus stop right outside the hotel which was ideal for us as we wanted to see as much as possible and,,0
5757,651247214,Marina Bay was an amazing experience.,,1
5758,651247214,We stayed here for 10 days and really enjoyed everything they had to offer.,,1
5759,651247214,We loved that our suite opened the windows automatically with great view to the city.,room,1
5760,651247214,You can chose your view to be either garden or river/city.,,0
5761,651247214,I recommend booking in advance to have breakfast on the top floor.,food,0
5762,651247214,Its amazing and delicious!,food,1
5763,651247214,"The missing star is because is SO BIG, SO CROWDED that you feel as if you're in a theme park in Orlando, Fl.",,-1
5764,651247214,"The swimming pool is nice during sunset, amazing view.",pool,1
5765,651247214,The cocktail bar on top was so fun.,food,1
5766,651247214,The restaurants were so good.,food,1
5767,651247214,"All in all, amazing place to sta",,1
5768,651221940,Great hotel with all facilities.,others,1
5769,651221940,We had a city view room which looked out over the harbour.,room,0
5771,651221940,"But it was the Chinese New Year, so this hotel was full.",,0
5772,651221940,We went up to the rooftop pool but it was full of Chinese taking selfies.,pool,0
5773,651221940,We came back down quite quickly .,,0
5774,651221940,The photos look wonderful of this rooftop pool and gardens but choose your time to go!,pool,1
5775,651017037,Very beautiful Hotel by the bay.,,1
5776,651017037,Has a huge shopping complex with world's best brands.,others,1
5777,651017037,Don't forget to visit the light show in bay behind the hotel building at night.,others,1
5778,651002336,"Such a pity because I enjoyed the hotel rooms and all the surrounding amenities, but the treatment we received from the pool and security staff put a huge stain on our whole experience at the Marina Bay Sands.",service,-1
5779,651002336,"IMO, if a person pays extra $$ to get 2x nicer rooms for 5 star luxury (as promised), then maybe the hotel should invest in training their staff to provide 5 star customer service or at least teach them reasonable dispute resolution skills.",service,0
5780,651002336,"Upon check-in (with a family of 5 AND 2 elderly grand parents) we were advised that our 2x booked rooms could not be adjoined and that only one room was available to us, forcing a 2 hr wait for the 2nd room to open up.",service,0
5781,651002336,"That was not a problem for us as we understood how busy MBS was at the time, so we happily accepted their offer of",,0
5782,651000446,"We arrived at 9am after a 10 hour flight, I expected to checkin in the afternoon as most hotels do, we only waited 30 minutes to get our room, which was spectacular!",room,0
5783,651000446,"We booked a garden view room, we got one on the 30th floor, at the end of the hallway, meaning we had views of the gardens AND the Bay!",room,0
5784,651000446,"The infinity pool was as spectacular as we had imagined, the service at this hotel was prompt and excellent!",pool,1
5785,651000446,I would definitely stay here again!,,1
5787,651000446,"The New Year’s eve party at Lavo was a bit chaotic at first (rather go watch the fireworks at the pool) but after midnight it got so much better, we had lots of fun!",pool,1
5788,650975638,"The reception area of this hotel can be like central station but we had no problem after being chaperoned to VIP check in, immediately on arrival.",service,1
5789,650975638,Nice touch folks.,,0
5790,650975638,We booked into a Garden View King on L30 and our room was marvellous.,room,1
5791,650975638,"Sleek, contemporary and spotless.",,1
5792,650975638,A great entry foyer and a large bathroom are a highlight as is the great view over the Gardens By The Bay area.,room,1
5793,650975638,If you like a city view then go right ahead.,room,0
5794,650975638,With this you get the free light show on the wharf side of the hotel.,others,1
5797,650975638,Yes but you do get your money's worth.,,0
5798,650975638,A dip in the Infinity pool is a must,pool,1
5799,650975638,but I have to say it is quite crowded.,,0
5800,650975638,The dining offerings are spread out all over the place which is a bit of a draw back but our breakfasts at Bread Street (Gordon Ramsey) were the highlight.,food,1
5802,650971873,"While this hotel is quite pricey, everyone who pays a visit to Singapore needs to stay in this hotel at least once.",,0
5803,650971873,The pool is one of it's highlights and definitely lives up to its reputation.,pool,1
5804,650971873,A beautiful way to spend the afternoon overlooking the Singapore skyline and enjoying the amenities and blissfulness of the pool area.,pool,1
5805,650971873,"The main criticism is the menu in the pool area needs a lot of improvement, and while you expect a place like this to be overpriced, the prices really were over the top for what you get, and the service was below average.",food,-1
5806,650971873,"The breakfast next to the pool area was another highlight however, great selection of foods to please almost anyone, with a pleasant ambience to start the day.",food,1
5807,650971873,We stayed in one of the suites which was very spacious and comfortable with,room,1
5808,650878315,Marina Bay Sands was an epitome of modern architecture in Singapore A showcase indeed!,,0
5809,650878315,Amenities were just beyond your reach!,,0
5810,650878315,"From world class restaurants, casinos,close by shops and tourist attraction spots!",others,1
5811,650878315,All in one area!,,0
5813,650878315,And when you are tired with all the activities you can use the pool with a view of the ciity and just relax along the pool sipping  your Singapore Sling drink in your hand!,pool,1
5814,650878315,This is it for a total vacation!,,0
5815,650850921,"Stayed at the inconic Marina Bay Sands during a short stop over in Singapore, in an executive room with a view of the harbour.",room,0
5817,650850921,"When we arrived, the staff were extremely friendly and very welcoming.",service,1
5818,650850921,Just what the doctor ordered after a long flight.,,0
5820,650850921,Our room; very spacious and a wonderful view of the harbour and the gardens.,room,1
5821,650850921,"Benefiting from a higher floor, the views were all the better.",room,1
5822,650850921,"  The pool area at night makes for a great phot opportunity, with a lovely back drop of the city and the infinity pool.",pool,1
5823,650850921,"Quite cold, but definitely worth a dip.",pool,1
5824,650811257,"Expensive, but worth a couple night's stay to enjoy the pool and views from the rooftop.",pool,1
5826,650811257,"We had breakfast at SPAGO, although the food was good, there wasn't much variety for vegetarians.",food,1
5827,650811257,"   Staff is friendly, as you would expect from a hotel of this caliber.",service,1
5829,650811257,"The check-in process took a bit of time as there was a long queue, they made up for it by upgrading our room for free and allowing us to check in early.",service,1
5831,650811257,"Definitely take a walk around the hotel outside, it looks quite nice from all angles, especially from Gardens by the Bay.",,1
5832,650811257,The train station is right across the street so location is very convenient.,others,0
5834,650811257,But most places within the city center are walkable.,,0
5835,650782664,The Marina Bay Sands hotel is a fantastic place to stay in Singapore.,,1
5836,650782664,"It's located at the centre of the city, 5 minutes taxi ride from the cruise terminal.",,0
5837,650782664,"I've stayed twice, both times staff were fantastic, room was immaculate, modern, fun.",room,1
5838,650782664,The hotel itself had a really nice coffee shop called sweet spot at the bottom of tower 3.,food,1
5839,650782664,"When you stay you've automatic access to the infinity pool on the roof, which is fantastic!",pool,1
5840,650782664,There's nice restaurants and shops attached and easy access to the gardens etc.,others,1
5841,650782664,A great place to stay,,1
5842,650781041,We decided to splurge for a one day stay at this hotel post-cruise.,,0
5844,650781041,We arrived at 9 AM and our requested room type (Grand Club) was not ready but we were given a pass to use the pool area and were told that we would get an email when the room was ready.,service,0
5845,650781041,No problem because we were heading off to meet up with friends to explore the city so we checked our luggage.,service,0
5847,650781041,"When we were arrived back, we were told that we had been upgraded to a 52nd floor Orchid Suite with a garden view.",service,1
5849,650781041,"Oh my, what a lovely room with a separate large living room / desk area, TWO small balconies overlooking Gardens by the Bay and the harbor, and a large bathroom with a huge walk in shower, two sinks, and a tub.",room,1
5851,650781041,There were multiple universal plug outlets and USB ports for charging.,room,1
5853,650781041,And the bellman even,service,0
5854,650778926,It’s the best hotel in Singapore we love this hotel very much !!!,,1
5855,650778926,Good location good views and have many thing to do here !!!,,1
5856,650778926,Easy to getting around Singapore the food here so amazing and service was wonderful too !!!,service,1
5857,650778926,You can walk everywhere from here as well !!!,,0
5858,650778926,Of course Singapore are very safe and clean country!!,,0
5859,650737448,It was a small dream or a big wish to stay in MBS..,,0
5860,650737448,Finally I achoeved it & how...,,0
5861,650737448,"On a solo trip, though with my 2.7yo daughter.",,0
5862,650737448,"Well, this beautiful hotel was all that I wanted on this trip....",,0
5865,650737448,"Coming to the hotel, the check in was smooth & quick...",service,1
5866,650737448,Accompanied by a nice welcome drink.,food,1
5867,650737448,The staff helped me to the room...,service,1
5868,650737448,"To my surprise, I was given a written apology for a delay of may be 4-5 mins in sending my luggage.",service,1
5869,650737448,The room was lavish & the view was spectacular.,room,1
5870,650737448,I was on the 35th floor of Tower 3...,room,0
5871,650737448,Well connected & the elevator to the infinity pool is in the same tower.,pool,0
5873,650737448,"Food was amazing & of course, the service impeccable.",service,1
5874,650737448,One of the best breakfast buffets I have had.,food,1
5875,650737448,The view from the observation deck & pool were worth everything.,pool,1
5876,650737448,The lill daughter had a,,0
5878,650729089,check in was quick and easy.,service,1
5879,650729089,"As we queued we were handed a small bottle of water, a nice touch.",service,1
5880,650729089,Our room was spacious and super clean.,room,1
5882,650729089,The city view is the more expensive view but I’d been to Singapore 🇸🇬 before and I wanted the garden view.,room,0
5885,650729089,The room was great.,room,1
5886,650729089,A couple of little niggles,,0
5887,650729089,but they were so small they’re not worth a mention.,,0
5888,650729089,The staff are wonderfully attentive.,service,1
5889,650729089,The place is huge and can be a little confusing at times but there’s always someone to ask.,service,1
5890,650729089,We ate there a few times and the food was exceptional.,food,1
5891,650729089,"The pool is busy but is something you MUST do, even if it’s just to take a photo.",pool,1
5892,650729089,The views from the top are mesmerising and having a cheeky cocktail or two makes it all the more special.,food,1
5893,650729089,I would definitely recommend staying,,1
5894,650633774,A very nice hotel which if you can afford to is worth a visit.,,1
5895,650633774,There is a lot to do on site.,,0
5896,650633774,The Infinity Pool is by far the best part and only accessible if staying the night.,pool,1
5897,650633774,This can get very busy so visit the pool very early in the morning if you want some nice photos for social media.,pool,1
5898,650632001,Great 4 nites in a club suite.,room,1
5899,650632001,Staff were very polite and helpful.,service,1
5900,650632001,Our two young boys loved the pool and all the restaurants.,pool,1
