sent_id,rev_id,sent_text,category,sentiment
447,687337653,"We would stay agon purley for the location , it was a lovley walk with sculptures all alon the way.",,0
448,687337653,The staff were great but,service,1
449,687337653,not sure I would pay for the Club floor again.,,-1
450,687337653,The staff were great but,service,1
451,687337653,"the food & drinks were just ok, I have had better Club Floors.",food,1
452,687271314,"If the Gardens by the Bay is a highlight of the trip, then of course the Sands is right there.",other,1
453,687271314,But it is necessary to walk back toward the Fullerton to get proper perspective of the views.,room,0
454,687271314,Compaints: toilet seat too small! and luggage lost for more than an hour - ?,room,-1
455,687271314,compensated by more fruit?,,0
456,687221940,The staff are very friendly and attentive throughout the night.,service,1
457,687221940,Excellent choice to celebrate both birthday and graduation celebration.,,1
458,687221940,Abigael and Vivian was a great help throughout the night.,service,1
459,687221940,Highly recommended for anyone who wants to have a great experience :) would definitely return for more in future!,,1
460,687213383,Came for the chocolate buffet (available on Saturdays only) and was pleasantly surprised to find savory items on the mostly chocolate based offerings.,food,1
461,687213383,"Some of the chocolate desserts were mostly average in taste although, the quality of chocolate used was certainly high.",food,1
462,687213383,I would suggest trying every item on the buffet to decide what you like or dislike since taste is subjective.,food,-1
463,687213383,"For the list price, there needs to be more exciting desserts to entice the eye and tickle the taste buds.",food,0
464,687213383,The best chocolate offering is the assorted pralines.,food,1
465,687213383,They probably don’t name the pralines so one can be surprised by the filling.,food,0
466,687213383,The hot chocolate station is a shadow of its former self.,food,-1
467,687213383,I remember a large display of chocolate feves but,food,0
468,687213383,now is replaced by a smaller selection.,,0
469,687213383,The hot chocolate is,food,0
470,687209705,"Great spread of chocolates of all tastes, savoury and sweet.",food,1
471,687209705,"Coffee Pork Ribs are amazingly good, and you can never go wrong with chocolate.",food,1
473,687209705,Even a chocolate lover will get chocolate overload.,food,1
475,687209705,"Compliments to the servers of the night for their warm service, Lalikumar, Camilla, Jeanie.",service,1
476,687208492,"Excellence service provided from Steve & his team (Celine, Josh, Zaey, Abby,Chloe, Ramli,Boon, KC & Fish).",service,1
477,687208492,We have a great experience and celebration at Town Restaurant.,food,1
478,687208492,Food was good too.,food,1
479,687208492,Thanks for the pleasant experience.,,1
480,687197201,We had a great celebration here!,,1
481,687197201,"Abby, Razali, Khloe, zoey, Boon, Fish and Steve.",,0
482,687197201,They were great team serving us well throughout the night.,service,1
483,687197201,Thanks so much for the varieties of food and service.,food,1
485,687196369,"Thanks to the team of Celine, KC, Boon, Weilun, Steve, Zoey, Chloe, Fish and Abby for the wonderful hospitality.",,1
486,687196369,My dad’s birthday was a blast!,,0
487,687196369,The food was awesome although the Thai theme had too much spicy food.,food,1
488,687196369,"However, desert selections was as usual, overwhelming with variety.",food,0
489,687192489,Great service by TOWN manager and staff.,service,1
492,687192489,I had a great birthday buffet diner and the TOWN.,food,1
493,687192489,I was surprised birthday cake presented to me by the manager.,service,1
494,687192489,Great food high standard.,food,1
495,687192489,Especially the desserts.,food,0
497,687192489,Keep it up.,,0
498,687186403,Very good and attentive service.,service,1
499,687186403,They are friendly and always serve with smile from the waiter and waitress to the cooking counter staff.,service,1
501,687186403,The manager and team really serve with pride and make our dinning experience very pleasant.,food,1
502,687186403,The team also printed our family photo as a very nice gesture.,service,1
504,687186403,"Thanks to the service team, Ramli, Zoey, Celine, Steve, Abby and Fish.",service,1
505,687186403,Special thanks to Chloe for excellent hospitality and attention given to all guests.,service,1
506,687183477,"Food is great, service is prompt and personalized.",service,1
507,687183477,It was my mum's birthday and complimentary slice of cake and photo was given as a gift.,service,1
508,687183477,Overall it had been a pleasant experience dining at Town restaurant.,food,1
509,687183477,"I would like to express my gratitude to the staffs - Steve,  Zoey,  ",service,1
510,687183477,"Aby,  Jiang ning, Fish, Chloe, Ramli, Celine and Wei Lun for the wonderful night ☺",service,1
511,687171899,Was walking around raffles area earlier with some friends who are on holiday here.,,1
512,687171899,"When we passed by Fullerton, they were so attracted with the facade that we went in and see what they have for high tea.",food,1
514,687171899,"While wandering and wondering, Lailanie greeted me and my friends with very warm smile and asked how she could assist.",service,1
515,687171899,I was so impressed with her sensitivity and for her service.,service,1
516,687171899,We were convinced to stay and enjoyed the high tea.,,1
517,687171899,Price is somehow on the high side but,,0
518,687171899,"well its a 5-star hotel and we got excellent service, comfortable dining place and a decent english high tea.",service,1
519,687164376,Brought my bffs here for their birthday celebrations!,,0
520,687164376,"Lalikumar Camilla Albert is our service attendance, he gave incredibly awesome service to us.",service,1
521,687164376,He do pay attention to us but,service,0
522,687164376,still give us private space to chit chat ◡̈  Thank you so much for the awesome service!,service,1
523,687164376,Singapore need this kinda of service around!,service,0
524,687153485,It was my 10th year being based in Singapore and we celebrated it by having a night stay at The Fullerton Hotel.,,1
525,687153485,I’m very impressed with my room decoration when I saw it.,room,1
526,687153485,"There are balloons, towel arts, slice of cake and orchids.",food,0
527,687153485,Our room got upgraded to Postmaster Room with bathtub and king-sized bed.,room,0
528,687153485,We also had a pair of Singapore Merlion cocktail.,food,0
529,687153485,Buffet breakfast is included as well.,food,1
530,687153485,They have a crispy bacon mountain.,food,0
531,687153485,Staying in bed is until the last minute.,,0
533,687153485,Early check-in and late checkout.,service,0
535,687139076,Do yourself a favour.,,1
536,687139076,"Come have the 15 course lunch and do include the wasabi prawns, chilli crab buns, and (gasp!)",food,0
537,687139076,sweet n sour pork!,food,1
539,687139076,Thanks to Yvonne and Yee Ming for great service.,service,1
540,687139076,The ambience is very peaceful and the presentation is generally good to great,,1
541,687139033,Had an afternoon tea at 2pm to 4pm.,food,0
542,687139033,I was worried if the place would be too crowded as it was weekend afternoon but,,-1
543,687139033,turned out to be quite peaceful.,,1
544,687139033,Although the price is higher than casual it is definitely worth the money.,,1
545,687139033,"Especially service was great, Lailanie was absolutely accomodating and nice and as other manageres and staffs are.",service,1
546,687139033,"Regretting that I spent about $50 for the chewy steak at Robertson Quay, rather I should've come this place once more.",food,-1
547,687138133,"Excellent service from staff on duty - Alson, Lali Kumar and Camilla.",service,1
548,687138133,Thoughtful as well.,service,1
550,687138133,We were celebrating a birthday and a cake/birthday song was planned.,service,1
551,687138133,Food was great - especially loved the savoury treats.,food,1
552,687138133,Ambience is awesome.,,1
554,686960969,The food was amazing and the service is excellent.,service,1
555,686960969,The manager Alan is very knowledgeable.,,0
556,686960969,Yan Shou and Yvonne’s service is very attentive and they made very good suggestions for the dinner.,service,1
557,686960969,"As I had certain allergies, the chef was very helpful in offering alternatives.",service,1
559,686931794,Very Nice hotel With fantastic service from the staff in Straits Lounge.,service,1
560,686931794,We enjoyed every minute.,,1
561,686931794,"The hotel has a Perfect location Close to museums, parks and Nice restaurants.",food,1
562,686931794,We also tried the Afternoon Tea and were very satisfied.,food,1
563,686915936,Lali Kumar Albert was an amazing waiter and his services are exceptional.,service,1
564,686915936,He is extremely polite and friendly towards all of his customers and makes sure that they get the food that they ordered.,food,1
565,686915936,My family and I were very satisfied with his services as well as the food and drinks that were served.,food,1
566,686906196,Just finished afternoon tea at the Fullerton - one of the best teas I have ever been to!,food,1
567,686906196,"Staff is warm, charming, sincere, checking in consistently - Lalikumas and Albert attended to us and service could not have been better!  ",service,1
568,686906196,Food is excellent - plentiful with refills available (so if something you particularly enjoyed on tray can help yourself to more).,food,1
570,686906196,I enjoyed that we could choose both coffee and tea.,food,1
573,686906196,"Highly, highly recommend - we did this as our last day of vacation in Singapore and could not have ended the trip better!",,1
574,686890697,Right in the heart of Singapore on the marina.,others,0
575,686890697,This hotel is absolutely beautiful.,,1
577,686890697,Our room was lovely.,room,1
578,686890697,Service everywhere was wonderful - friendly and helpful.,service,1
579,686890697,Breakfast provided had everything you could ask for.,food,0
581,686890697,"Special mention to Sall, the pool man who was a fountain of information about Singapore.",pool,1
582,686890697,This hotel is top class.,,1
583,686890697,Everything down to the last detail was great.,,1
584,686890697,Look forward to staying there again.,,0
585,686885190,The hotel is absolutely fabulous.,,1
586,686885190,"  When I was booking I called them to say that I wanted a balcony room, which I got.",room,0
587,686885190,"Then I asked them to upgrade me (paid upgrade) to a balcony room, facing marina bay.",room,0
588,686885190,This was a good decision.,,1
590,686885190,It’s absolutely gorgeous.,,1
592,686885190,"The room is a bit small, but",room,0
593,686885190,the view is absolutely worth it.,,1
594,686885190,The staff are very friendly and service is great.,service,1
596,686885190,The breakfast seems a bit industrial and I asked for eggs benedict at the eggs counter at breakfast and was pointed to a pan filled with poached eggs and asked to make my own.,food,0
597,686885190,Some items got over at breakfast and weren’t refilled.,food,0
598,686885190,They just said - sorry it’s over.,service,-1
600,686885190,The pool is fabulous and offers a good view to the river.,pool,1
601,686845272,This hotel and all its staff deserve the highest commendations.,service,0
603,686845272,"We arrived after an unsatisfactory incident at another Hotel and the Fullerton staff Duty Manager Kate welcomed my daughter and I in a manner that made us feel like ""family"".",service,1
605,686845272,"Our stay was perfect in every way, the room, the eateries and the bars were beyond our expectations.",room,1
606,686845272,"So many amazing staff Kate, Yusuf, Steve, Lalikuma, and Wayne to name a mere few.",service,1
608,686845272,"Thank you,"" Two little words that mean so much.",,1
609,686845272,Sunday Brunch is a prelude to heaven.,food,1
610,686845272,Sharon and Gemma,,0
611,686820056,Highly recommend this hotel.,,1
612,686820056,"Everything from the check in, to the rooms, the bars and the staff was excellent.",service,1
613,686820056,"We stayed in a Heritage room - comfy, spacious and quality fittings.",room,0
614,686820056,Location is central.,other,0
615,686820056,It was in walking distance of many attractions and the historic part of Singapore.,others,1
616,686649821,The high tea at The Fullerton Hotel is amazing.,food,1
617,686649821,The BEST high tea ever.,food,1
618,686649821,"The staff (Jillian, Shetland, Lailanie, Albert & Geraldine) are so helpful, courteous and cannot do enough for you.",service,1
619,686649821,The food is so delicious and you can it’s eat as much as you can!,food,1
620,686649821,If you have any food intolerances just let them know and they go out of their way to accommodate your needs.,food,0
621,686649821,Thank you for a wonderful experience.,,1
622,686649821,The Fullerton Hotel Singapore.,,0
623,686409188,We Totally enjoyed the abalone set dinner.,food,1
624,686409188,"Special thanks to Alan,Yvonne,Penny and Yanshou.the double boiled abalone and Sarcodon Imbricatus in chicken consomme is out of this world.",food,1
626,686409188,I strongly recommend this special menu.,food,1
627,685919387,Amazing food and ambience!,food,1
628,685919387,Had a live harpist performance which was an elegant touch to the perfect afternoon tea.,food,1
629,685919387,Staff were friendly and engaging and always attentive.,service,1
630,685919387,We had a great time here and will definitely visit again!,,1
631,685904725,Lailanie and Camilla really made our buffet lunch extra special!!,food,1
632,685904725,They were so friendly and cheerful.,service,1
634,685904725,"The food was great, ambience was perfect!",food,1
635,685904725,I love the curries and the wonderful spread!,food,1
636,685904725,Will definitely come again!,,1
637,685720513,"Celebrated birthday at The Lighthouse and was more than satisfied by the service provided by Alexandra and her manager, Jay.  ",service,1
638,685720513,"Ordered Ricciola di Mare (entree), Merluzzo and Braciola di Maiale.",food,0
639,685720513,The entre was superb and unique while the mains were slightly on the saltier side but,food,1
640,685720513,it tasted good too!,food,1
641,685720513,"Successfully gave a birthday surprise thanks to Alexandra, Jay and also their staff whom were all very attentive and didn't give it away.",service,1
642,685720513,Thanks for the memorable experience!,,1
643,685636598,Lailikumar and Esther - Great service and attitude attended by Lailikumar and Esther...,service,1
644,685636598,Wonderful experience with them.,,1
645,685636598,Food and drinks are always being refilled by them.,food,0
646,685636598,Definitely enjoy my time here.,,1
647,685636598,Kudos to them!!!!!!!!,,1
648,685635030,"Lailanie and Lalikumar, Alson are very friendly.",service,1
649,685635030,They were provided wonderful time and delicious dessert for me.,food,1
650,685635030,I really recommend this restaurant and staff to everyone.,service,1
651,685635030,I had a great time.,,1
652,685635030,Thank you so much!,,1
653,685631135,Had a awesome birthday celebration at the courtyard.,,1
654,685631135,"Lovely and attentive service by Lalikumar,",service,1
655,685631135,"Lailanise, Alison and Camilla.",,0
656,685631135,"Awesome food, ambience with harp playing at the background.",food,1
657,685631135,I will be back again!,,0
658,685589667,It is my first time to visit Singapore to meet my partner for his conference.,,0
659,685589667,"Our room is spacious, with comfy bed and complete amenities.",room,0
660,685589667,The hotel is in perfect location.,,1
661,685589667,Their club is beautiful and their town restaurant too.,food,1
662,685589667,Lovely and chill pool overlooking the river and bridge.,pool,1
663,685589667,Staffs here are nice and always provide service with smile.,service,1
664,685589667,Apparently I forgot to bring my iphone charger for this trip and I always leave my phone to the reception to get it charge.,service,0
665,685589667,"On my third day I was surprise as when i return to my room, the duty manager pretty Kate gave me one apple charger cable.",room,1
667,685589667,I was so touch with her thoughtfulness.,service,1
668,685589667,When she is on duty she will always check on our stay.,service,0
669,685589667,It feels like I found a new family in this hotel.,,1
670,685589667,Everyone is friendly and accommodating .,service,1
674,685584705,Everything about this hotel is excellent.,,1
676,685584705,"The efficiency of the check-in, the overall service, the friendliness and efficiency of the staff, the quality of the rooms and the food are all excellent.",service,1
678,685584705,The location of the hotel adjacent to the river and many of the sites is also an excellent feature.,,1
680,685584705,It was a pleasure and a delight to stay at the Fullerton for several nights.,,1
682,685584705,Thank you Fullerton,,1
683,685566100,We stopped by the Fullerton on our last trip to Singapore in 2016 to use the bathroom and wow .. what an amazing place!,room,1
684,685566100,So when we were planning this past trip it was at the top of our list.,,1
685,685566100,For us as well one of the selling points is that’s it’s a non smoking hotel !!,,1
686,685566100,"Perfect location, 5 min walk or less from the Raffles MRT.",other,1
687,685566100,15-20 min walk to Marina Bay.,other,0
688,685566100,10min to Boat Quay..,other,0
689,685566100,we decided to splurge and get a Marina Bay View room and so happy we did.,room,1
691,685566100,These rooms have recently been renovated and have balcony’s facing the bay and across the river hotel to stare at :)  amazing view!,room,1
693,685566100,What a great room.,room,1
694,685566100,Such a comfy bed and sheets!,room,0
695,685566100,The bathroom was huge and we had a ToTo toilet that warmed are arses 😬  and Hooks!!,room,1
696,685566100,Believe it or not you get points when you have more than one hook,,0
697,685439003,"The caption of this review caught your attention, didn't it?",,0
698,685439003,"Well it captured the essence of my experience, and I'm going to tell you how.",,1
699,685439003," 2 years back, I held my wedding dinner at the Straits Room.",room,0
700,685439003,The Banquet Manager who attended to us for the entire wedding dinner event was Benedict Anthony.,food,0
701,685439003,"It was an amazing experience that gave us a front row experience of what true hospitality, class and finese was all about.",service,1
702,685439003,"And on top of it all, sincerity mixed with the aura of confidence that he was the man who would make everything run smoothly from start to end.",,1
704,685439003,And you bet he did.,,0
706,685439003,[Fast foward to today],,0
707,685439003,"I'm seated at the wedding of my cousin and low & behold, a familar face appeared between me and my wife, and uttered, "" Mr Tay, it is great to see you back again.""",,1
710,685369876,This is our first time having afternoon tea at The Courtyard.,food,0
711,685369876,Service from both Lalikumar and Lailanie was an absolute delight.,service,1
712,685369876,They were both very attentive to our needs and prompt in serving.,service,0
713,685369876,"My wife even received a birthday surprise with a slice of cake, birthday song, and a souvenir photo.",food,1
714,685369654,Excellent Food & Service!,food,1
715,685369654,Was impressed with the sandwiches and dessert selection!,food,1
716,685369654,They have a wide array of tea selections!,food,0
717,685369654,Will come back for sure!,,1
718,685369654,"Thanks Lalikumar, Lailanie & Camilla for the amazing service!",service,1
719,685369266,"Lovely and attentive service by Angelina, Albert, Lalikumar and Camilla.",service,1
720,685369266,There was also harp music being played live which was relaxing and added to the atmosphere of the whole evening.,others,1
721,685369266,Food was great and good quality.,food,1
722,685349811,"Excellent service at the courtyard, Fullerton by Angelina, Albert, Laukumar, Lai and Camilla.",service,1
723,685349811,Good job! 😊,,1
724,685349811,Appreciate the warm gesture by the staff to ask if we have any special occasion.,service,1
725,685349811,Thanks for the complimentary photo as well!,,1
726,685348314,The epitome of service.,service,0
727,685348314,"A big thank you to Mr Lalikumar, Ms Angelina, Ms Camilla and Mr Albert.",service,1
728,685348314,We had a wonderful time and the food was exquisite.,food,1
729,685348314,Kudos to the harpist.,,1
730,685348314,We will definitely be back for more.,,1
731,685235277,We stayed 3 nights at Fullerton hotel in April 2019.,,0
732,685235277,We enjoyed our stay and wished we could stay longer.,,1
733,685235277,The staff web very fr and helpful.,service,1
734,685235277,Food was very nice.,food,1
735,685235277,We pay for upgrade to have the bay view and use of the club house which we recommend.,other,1
737,685235277,Hotel location was perfect.,,1
738,685201735,My family and I spend four days and night in the Fullerton with access to the Straits Club.,,0
740,685201735,What a fantastic place.,,1
742,685201735,It is an out British building that has been converted to the most luxurious hotel in Singapore.,,0
744,685201735,"The hotel is a 15-minute walk around the bay from the Gardens by the Bay, and doing it late at night is amazing when the light show is on  ",other,1
745,685201735,"There were so many restaurants and coffee area on the ground floor, we didn't have enough time to do everything in the time we had.  ",food,0
746,685201735,"However, having coffee floor atrium after an afternoon exploring Singapore made the day.",food,0
748,685201735,Having access to the Straits club made even more special.,,1
750,685201735,"it was like living in a grand mansion where the staff couldn't do enough for us, they were absolutely brilliant.",service,1
752,685201735,The breakfast and pre-dinner drinks,food,0
753,685181694,Steve and WL have been a great assistance to today's event.,service,1
754,685181694,A pleasure dining here and will strongly recommend friends to come here.,food,1
755,685181694,We will be back as well.,,1
756,685181694,Tip top service from both of them.,service,1
758,685176061,We had an amazing dinner celebration for my parents’ 60th,food,1
759,685176061,Wedding Anniversary at Town Restaurant.,food,0
761,685176061,The buffet spread was amazing in food choice and quality and the staff went out of their way to make the evening special for my parents.,food,1
762,685176061,"Our thanks to the staff of Town Restaurant, especially Hope, KC, Sally, Ramli, WL and most especially to Steve, the Assistant Manager for everything!",service,1
763,685176061,Will definitely be coming back again!,,1
764,685142920,"We would like to commend on the stellar service rendered by your staff - Esther, Lali Kumar, Albert and Lai.",service,1
765,685142920,Especially Mr. Lali Kumar  who has shown an exemplary warmth hospitality to us 3 ladies for celebrating our high-tea birthday munch.,food,1
767,685125185,"Angelina, lalikuma, albert provided good quality service and was attentive.",service,1
768,685125185,Food and drinks were good and free flow the entire time.,food,1
769,685125185,Good music as there qas a harpist performing english chinese and classical music,others,1
770,685124202,"Lalikumar, Camille and Lai made sure that we had an enjoyable time celebrating a birthday at the afternoon high tea.",food,1
771,685124202,"They recommended teas, dedicated a birthday song by the harpist, took photos and checked in regularly with us.",service,1
772,685124202,Thanks for the friendly service!,service,1
773,685117944,Excellent customer service received from Lalikumar makes the afternoon tea session even better.,service,1
775,685117944,Nice ambience with a nice harpist playing in the background.,others,1
776,685117944,"  Free flow food, tea and coffee.",food,1
778,685117856,Fantastic tea - Lalikumar and Albert were brilliant - great service 😁.,service,1
779,685117856,"Wonderful selection of teas, cakes and sandwiches.",food,1
780,685117856,Really enjoyed our time here and would recommend a visit as a must when in Singapore.,,1
781,684998341,We recently had the pleasure of staying at The Fullerton hotel and I cannot praise them highly enough.,,1
782,684998341,"The staff were very attentive, extremely helpful and couldn’tt do enough for us.",service,1
783,684998341,We felt like royalty.,service,1
784,684998341,Our room overlooked the Marina Bay and had a lovely balcony where we spent a lot of time just admiring the view.,room,1
785,684998341,The bed was extremely comfortable.,room,1
786,684998341,The breakfast was excellent and we had dinner in the Town Restaurant one evening and could not fault the food at all.,food,1
787,684998341,There was not a single thing I would criticise and I would not hesitate to stay there again.,,-1
789,684871286,Our second stay at The Fullerton this year.,,0
790,684871286,Over six months since our last very special stay here we were recognised on arrival and greeted by name.,service,1
791,684871286,Most accomodating service from the start giving us a strong sense of returning home.,service,1
793,684871286,Accomodation was again a very nicely presented one bedroom suite on the eighth floor with picture windows in both rooms overlooking the river and city skyline both spectacularly lit at night.,room,1
794,684871286,Access to the Straits Club was included with our room providing ready access to a very welcoming space on the fourth floor.,room,1
795,684871286,"Again remembered by name, by an exceptionally competent team, this lounge provides many food, beverage and service options and benefits .",food,1
796,684871286,We recommend you consider choosing the Straits Club option when booking.,,1
797,684871286,Special thanks to Paolo and,service,1
798,684861767,The building is a national treasure which oozes elegance and class.,,1
799,684861767,It was a delight to finally be able to spend a night here.,,1
800,684861767,The rooms were very tastefully decorated in an understated yet sumptuous style.,room,0
801,684861767,Hotel personnel were uniformly charming.,service,1
802,684838666,I was at The Fullerton for lunch to celebrate my cousin’s birthday.,food,1
803,684838666,The staff there were very friendly and attentive to our needs.,service,1
804,684838666,"Just a light whisper to manager Lalikumar, my cousin got a lovely cake and gift from the hotel.",other,1
805,684838666,And manager Alson also presented us with a printed photo taken to commemorate the occasion.,,0
806,684838666,Thank you Lalikumar & Alson for the extra effort that made the occasion special.,service,1
807,684838666,It truly reflects the quality service that The Fullerton is known for.,service,1
808,684624443,My husband and I enjoyed a delicious lunch at The Lighthouse restaurant.,food,1
809,684624443,"Khalid, our server gave us the perfect amount of attentive service, mingled with warmth and welcome.",service,1
810,684624443,Arrive early (11:30) to receive the best seats.,,1
811,684617944,Raffy bartender make amazing Singapore sling.,food,1
812,684617944,Lim serve the Singapore sling with his heart.,food,0
813,684617944,Lighthouse at Fullerton is haven on earth.,,0
814,684617944,If you ever go the lighthouse and meet these two guys lighthouse become magical place chill.,,0
815,684459956,I could write pages on how fabulous this hotel is.,,1
816,684459956,This is the best hotel we have ever stayed in (we stayed in the marina bay sands before the Fullerton),,1
817,684459956,The building is fantastic and the rooms are clean and well looked after.,room,1
818,684459956,(We were in a postmaster room),room,0
819,684459956,"The thing that makes it stand out for me though is that all the staff were attentive and helpful, but",service,1
820,684459956,if you did not need help they smiled and allowed you on your way.,service,1
821,684459956,Our room was turned down when we were looking at some photos and Jimmy the room attendant set the room up and we hardly noticed he was there!,room,0
822,684459956,The only way I can really convey the staff is that they have good old fashioned manners.,service,1
823,684459956,So a fantastic hotel with fantastic well mannered staff made this the best stay we have ever had in a hotel.,service,1
824,684435167,"That day was my birthday, and I haven't had any plans and Fullerton hotel staff saved my day.",service,1
825,684435167,"I had amazing dinner at Town Restaurant and Post Bar with my friends,drinks and dinner buffet was full of variety: from Mediterranean to Pan Asian.",food,1
826,684435167,"I would like to provide special thanks to people from Post bar Dinara,who gave me plenty of advises and give very warm hospitality, Kim, Ellen, Josephine, Stella, Indran, Irman and Town restaurant Jia Hui and Ramli, who take care of everything I haven't worried about anything.",food,1
827,684435167,"I strongly recommend you to try their signature drink Singapore Sling, provided by Aron.",food,1
829,684435167,"My apologies, if I haven't mention names correctly.",,0
830,684431383,Had a fabulous high tea at The Courtyard today.,food,1
831,684431383,The savoury and sweets selections were not only eye pleasing but,food,1
833,684431383,We had served by Lalikukamar and he was very friendly and provided good customer service!,service,1
834,684431383,Highly recommended! 👍,,1
838,684359997,"Good location, it is very good to start staying in Singapore, there are river cruse point.",,1
839,684359997,There are lots of restaurants  sight seening points.,food,0
840,684359997,"The quality of Chinese restarant ...it is good experience staying in Fullerton Hotel, must go!",food,1
841,684359997,Swiming pool is very nice.,pool,1
842,684247990,This hotel is excellent.,,1
843,684247990,We stayed for two nights on our way home from Borneo.,,0
844,684247990,I chose the hotel as on a previous trip to Singapore we had brunch here.,food,0
845,684247990,"Our room was a premier courtyard view room, which although it has an inside view had recently been refurbished and was so comfortable and clean.",room,1
846,684247990,Breakfast was included and you could eat enough not to want any more food all day.,food,-1
847,684247990,we ate out in the evenings so we could experience Singapore.,food,0
848,684247990,"The pool, although small, is excellently located and has enough seating.",pool,1
849,684247990,I think the only downside for me was the S$300 we had to pay for a late checkout.,service,-1
850,684235118,I had a wonderful and delighted dinner at the Jade Restaurant Fullerton Hotel with my husband.,food,1
851,684235118,It’s has a nice and lovely environment.,,1
852,684235118,"The staff at the Restaurant was really wonderful serve with a great and beautiful smile on their faces (Yan Shou, Yvonne, Yu Li, Mee Wan).",service,1
853,684235118,Chef Leong gave us a surprise with such beautiful art sculpture pic as below .,service,1
854,684235118,It’s such a fine art fully made out of gelatin.,,1
855,684235118,Thank you all for making it a wonderful and memorable day for me.,,1
856,684230345,"I love returning to this hotel, especially after other destinations around Asia.  ",,1
857,684230345,The Straits Club is my home away from home.,,0
859,684230345,"The service is exceptional, the hotel is top quality and well located.",service,1
861,684230345,The pool is superb and the gym is good for a hotel.,pool,1
863,684230345,I could live there forever!,,0
864,684157504,Lalikumar has made our high tea memorable with excellent service at The Fullerton Hotel.,service,1
865,684157504,Thank you very much!,,1
867,684157504,Highly recommended with refillable food and beverage (hot and cold).,food,1
868,684157504,Will be back again!,,0
869,684155311,Excellent service by your staff Lalikumar.,service,1
870,684155311,Very attentive and friendly.,service,1
871,684155311,Organized a cake as it was my mother’s birthday.,,0
872,684155311,Made this occasion very special.,,1
873,684155311,"Overall fantastic food and service, would definitely be back here.",service,1
874,684129926,"Excellent service from Lalikumar, Alson, Jennie and Angelina, staffs are very attentive.",service,1
875,684129926,"Food is great, lobster nasi lemak portion is just nice, great ambience.",food,1
876,684129926,Will recommend family and friends to try.,,1
877,684111393,"We spent five nights there, just to chill!  ",,0
878,684111393,"We enjoyed the luxury of The Fullerton Suite, with our own butler named Placidus.",room,1
880,684111393,Placidus could not do enough for us!,service,1
881,684111393,"Our room booking included allowing us the use of the The Straits Club, where Paolo looked after us fantastically well.",room,1
882,684111393,"We were going to stay at Raffles next time, but",,0
883,684111393,we've decided to stick with The Fullerton.,,0
884,683924940,"The food was outstanding, we weren’t sure exactly what to order as we ordered off the non set menu.",food,1
885,683924940,"My dad had the crab which melted his face, my vegetable dumplings were to die for.",food,1
886,683924940,Grace and Yvonne were wonderful in helping us choose our meals and were amazingly attentive.,service,1
887,683924940,The best Chinese meal we’re EVER had.,food,1
888,683924940,I also want the wallpaper and beautiful plates.,,1
889,683924940,Omg nearly forgot the hand made mother bird and babies table decoration made from sugar!,food,1
891,683915602,"First time visiting the restaurant with my loved one, and I was pleasantly surprised by the wide range of food available.",food,1
892,683915602,"  Not to mention, the service provided by the staff was awesomely good!  ",service,1
893,683915602,"Special thanks to the staff, Josh, Steve, Hope, Lilian, Wei Lin and Jeyanthi for making my 27th birthday celebration a great and enjoyable one!",service,1
895,683875849,The service by Lali Kumar was superb as he was really detailed and attentive to our needs.,service,1
896,683875849,His recommendations for tea is also impeccable.,food,0
897,683875849,"As for the food, we really enjoyed the savory ones.",food,1
898,683875849,Simple yet delicious.,food,1
899,683875849,The ambience was relaxing and our whole experience here is a memorable one.,,1
900,683875290,Service here was impeccable!,service,0
901,683875290,The servers really pay attention to you and are very friendly and helpful.,service,1
902,683875290,Lali Kumar was the one who served us and he is really welcoming & a joy.,,1
903,683875290,Thank you for making our afternoon tea session a delight :),food,1
904,683873502,Went for my friend birthday and the staff was nice to surprised her with a cake and sing the birthday song with us.,service,1
905,683873502,"All the staff was very sweet, especially Lalikumar, Camille, and Lai.",service,1
906,683873502,Thank you for the service!,service,1
907,683871867,Thank you so much to Lalikumar n Lai for their excellent service .,service,1
908,683871867,They are very nice courteous n thoughtful.,service,1
909,683871867,The Food is nice.,food,1
910,683871867,tea n coffee also nice.,food,1
911,683871867,nice atmosphere n we will recommend friends to dine here.,food,1
912,683826549,We popped into the fullerton and had the high tea.,food,0
913,683826549,It was amazing.,,1
914,683826549,"The food was exceptional, the building is beautiful and worth a look in itself and there was a harpist playing lovely tunes.",food,1
915,683826549,The highlight was the service though!,service,1
916,683826549,Camilla and her colleagues were all amazing.,service,1
917,683826549,We had such a lovely afternoon.,,1
918,683826549,Worth every cent and a beautiful experience in Singapore!,,1
919,683614465,We made a reservation with Quandoo.,,0
920,683614465,The booking did not reach Fullerton Hotel.,,-1
921,683614465,"When we reach there, Mr Lailikumar could not find our reservation in their system.",service,0
922,683614465,"Nevertheless, he and his colleague rushed to get us a table.",,0
923,683614465,We had special requirement in our diet.,food,1
924,683614465,Mr Lailikumar served us light tea food first and arranged the kitchen to prepare food according to diet requirement.,food,0
925,683614465,He checked on us regularly and apologised for the reservation that the booking app missed.,service,-1
926,683614465,"Even when our food arrived, he ensured we are comfortable.",food,1
927,683614465,We really appreciated his effort and service :),service,1
928,683598852,Impeccable and warm service and the selection of food is really really good.,food,1
929,683598852,Thanks to Lalikumar and team!,,1
930,683598852,Would love to visit again.,,1
931,683598852,Highly recommended for all families looking forward to a cozy and relaxing high tea,food,1
